timestamp,equity
2024-12-20 18:46:00,9994.4393
2024-12-23 11:30:00,9994.5393
2024-12-23 12:06:00,9994.6393
2024-12-23 15:00:00,9994.4393
2024-12-26 07:19:00,9994.5393
2024-12-26 18:13:00,9994.3393
2024-12-30 08:00:00,9994.4393
2024-12-30 19:16:00,9994.2393
2024-12-30 19:28:00,9994.3393
2024-12-31 07:19:00,9994.4393
2024-12-31 19:28:00,9994.6153
2025-01-03 12:02:00,9994.8493
2025-01-03 13:11:00,9994.6493
2025-01-06 19:05:00,9994.7663
2025-01-07 01:35:00,9994.5143
2025-01-07 10:49:00,9994.2663
2025-01-08 07:56:00,9994.3663
2025-01-08 14:36:00,9994.4663
2025-01-08 14:50:00,9994.5663
2025-01-08 15:36:00,9994.7418
2025-01-08 17:29:00,9994.4718
2025-01-09 14:20:00,9994.6398
2025-01-09 19:26:00,9994.9598
2025-01-10 19:13:00,9995.2928
2025-01-13 08:33:00,9995.7068
2025-01-13 10:08:00,9995.9858
2025-01-13 14:50:00,9996.2198
2025-01-15 07:57:00,9996.4998
2025-01-16 08:43:00,9996.2998
2025-01-16 14:25:00,9997.1458
2025-01-16 15:54:00,9997.4338
2025-01-16 18:23:00,9997.7138
2025-01-17 14:38:00,9998.0108
2025-01-17 15:06:00,9998.1708
2025-01-17 17:31:00,9998.4028
2025-01-20 08:16:00,9998.5028
2025-01-20 09:21:00,9998.6028
2025-01-20 12:42:00,9998.3148
2025-01-21 07:15:00,9998.1148
2025-01-21 18:23:00,9998.6588
2025-01-23 08:29:00,9998.4563
2025-01-23 11:00:00,9998.1283
2025-01-23 16:39:00,9997.9033
2025-01-24 02:06:00,9998.1058
2025-01-24 13:37:00,9998.3338
2025-01-24 14:45:00,9998.5458
2025-01-27 08:33:00,9998.3458
2025-01-27 14:30:00,9998.4458
2025-01-27 16:21:00,9998.5458
2025-01-27 19:28:00,9998.3458
2025-01-27 19:32:00,9998.4458
2025-01-27 19:59:00,9998.5458
2025-01-28 10:45:00,9998.6538
2025-01-28 13:23:00,9998.4538
2025-01-28 13:47:00,9998.6138
2025-01-29 12:41:00,9998.7138
2025-01-30 07:11:00,9998.8138
2025-01-30 08:53:00,9998.9138
2025-01-30 09:55:00,9998.7068
2025-01-30 11:02:00,9998.5068
2025-01-30 11:41:00,9998.3068
2025-01-30 14:17:00,9998.4068
2025-01-30 14:36:00,9998.5068
2025-01-30 18:05:00,9998.6328
2025-02-03 09:17:00,9998.7768
2025-02-03 14:33:00,9998.9568
2025-02-03 15:21:00,9998.7568
2025-02-04 08:20:00,9998.8568
2025-02-04 09:01:00,9998.9568
2025-02-04 10:06:00,9999.0648
2025-02-04 14:01:00,9998.8648
2025-02-04 14:46:00,9999.0008
2025-02-04 14:47:00,9998.8008
2025-02-06 07:42:00,9998.9008
2025-02-06 12:21:00,9999.0008
2025-02-06 15:01:00,9999.1008
2025-02-07 08:00:00,9999.2008
2025-02-07 09:54:00,9999.0008
2025-02-07 11:46:00,9999.1008
2025-02-07 19:16:00,9998.9008
2025-02-10 15:44:00,9999.0008
2025-02-12 09:43:00,9999.1008
2025-02-13 08:09:00,9999.2008
2025-02-13 11:06:00,9999.3008
2025-02-13 12:19:00,9999.4008
2025-02-13 15:04:00,9999.5008
2025-02-14 16:10:00,9999.3008
2025-02-14 16:40:00,9999.4008
2025-02-19 14:54:00,9999.5008
2025-02-19 16:22:00,9999.6008
2025-02-20 01:29:00,9999.4008
2025-02-20 07:36:00,9999.2008
2025-02-20 16:35:00,9999.3008
2025-02-27 12:30:00,9999.4008
2025-02-27 15:40:00,9999.5008
2025-02-27 16:29:00,9999.6008
2025-02-27 17:00:00,9999.7008
2025-02-27 17:43:00,9999.5008
2025-02-27 18:06:00,9999.6008
2025-02-28 14:58:00,9999.7688
2025-03-03 07:17:00,9999.8688
2025-03-04 11:08:00,9999.6608
2025-03-04 11:20:00,9999.7608
2025-03-04 13:33:00,9999.8808
2025-03-04 16:40:00,10000.2408
2025-03-06 08:31:00,10000.5608
2025-03-06 12:32:00,10000.6608
2025-03-06 15:07:00,10000.7648
2025-03-07 09:03:00,10000.5648
2025-03-07 19:17:00,10000.9248
2025-03-10 14:34:00,10000.7248
2025-03-11 09:44:00,10000.5248
2025-03-11 10:23:00,10000.3248
2025-03-13 09:30:00,10000.1248
2025-03-14 07:21:00,10000.2248
2025-03-14 11:14:00,10000.3508
2025-03-14 15:10:00,10000.4508
2025-03-17 13:34:00,10000.6128
2025-03-17 17:17:00,10000.7838
2025-03-17 18:01:00,10000.5838
2025-03-18 13:57:00,10000.3838
2025-03-18 15:07:00,10000.1838
2025-03-19 08:02:00,10000.2838
2025-03-19 10:43:00,10000.0838
2025-03-21 08:07:00,10000.1838
2025-03-21 15:10:00,10000.2838
2025-03-24 10:52:00,10000.0838
2025-03-24 13:22:00,10000.1838
2025-03-24 13:42:00,10000.2838
2025-03-24 15:00:00,10000.4438
2025-03-24 15:36:00,10000.5438
2025-03-24 17:35:00,10000.6438
2025-03-24 18:07:00,10000.7438
2025-03-25 14:58:00,10000.5438
2025-03-26 08:33:00,10000.6438
2025-03-28 18:45:00,10000.7438
2025-03-31 07:34:00,10000.8438
2025-03-31 07:59:00,10000.6438
2025-03-31 14:33:00,10000.4438
2025-03-31 17:02:00,10000.5438
2025-04-01 10:18:00,10000.3438
2025-04-01 13:47:00,10000.1438
2025-04-01 18:17:00,9999.9438
2025-04-02 09:37:00,9999.7438
2025-04-02 09:50:00,9999.8438
2025-04-02 13:45:00,9999.9438
2025-04-02 20:36:00,10000.0438
2025-04-03 09:36:00,10000.1438
2025-04-03 11:12:00,9999.9438
2025-04-03 16:21:00,10000.0638
2025-04-07 14:10:00,9998.6238
2025-04-07 17:01:00,9998.0478
2025-04-09 17:20:00,9996.8778
2025-04-09 18:23:00,9993.8448
2025-04-10 15:52:00,9994.3088
2025-04-11 17:54:00,9994.0568
2025-04-14 14:01:00,9993.8568
2025-04-15 13:49:00,9993.6568
2025-04-16 07:54:00,9993.7688
2025-04-16 18:54:00,9994.1288
2025-04-17 10:05:00,9994.3943
2025-04-21 10:11:00,9994.4943
2025-04-23 06:13:00,9995.5383
2025-04-23 12:36:00,9995.6383
2025-04-23 15:02:00,9995.2783
2025-04-23 15:41:00,9995.5483
2025-04-23 16:28:00,9995.8183
2025-04-23 17:53:00,9995.9263
2025-04-24 08:29:00,9996.0423
2025-04-24 09:40:00,9996.3773
2025-04-24 14:48:00,9996.1253
2025-04-25 08:07:00,9996.2253
2025-04-28 17:10:00,9996.0253
2025-04-29 02:51:00,9996.3293
2025-04-30 12:36:00,9996.7853
2025-04-30 17:08:00,9996.9743
2025-05-01 09:54:00,9995.4643
2025-05-01 13:30:00,9995.2643
2025-05-01 15:55:00,9995.7683
2025-05-01 22:09:00,9996.1123
2025-05-06 13:22:00,9995.3653
2025-05-06 16:16:00,9995.0593
2025-05-07 11:56:00,9995.2483
2025-05-07 14:36:00,9995.0483
2025-05-08 08:50:00,9995.1483
2025-05-08 12:14:00,9995.2483
2025-05-09 14:24:00,9995.3483
2025-05-09 14:52:00,9995.7083
2025-05-12 07:05:00,9995.5083
2025-05-12 22:00:00,9995.6083
2025-05-14 09:31:00,9996.4003
2025-05-14 10:23:00,9996.5003
2025-05-14 13:26:00,9996.3003
2025-05-15 11:19:00,9996.4683
2025-05-15 13:01:00,9996.5683
2025-05-15 13:03:00,9996.7043
2025-05-19 07:42:00,9996.8043
2025-05-21 15:05:00,9996.6043
2025-05-22 12:58:00,9996.8683
2025-05-23 11:43:00,9997.0683
2025-05-27 00:54:00,9997.3383
2025-05-27 14:46:00,9997.1383
2025-05-28 08:19:00,9997.2383
2025-05-28 16:05:00,9997.5263
2025-05-28 18:55:00,9997.3263
2025-05-29 11:13:00,9997.4263
2025-05-29 12:21:00,9997.2263
2025-05-29 13:00:00,9997.3263
2025-05-30 09:05:00,9997.1263
2025-05-30 11:10:00,9996.9263
2025-05-30 18:18:00,9996.5983
2025-06-02 07:48:00,9996.6983
2025-06-02 14:41:00,9996.4983
2025-06-03 18:47:00,9996.6083
2025-06-03 23:54:00,9996.3653
2025-06-04 11:53:00,9996.4653
2025-06-04 15:10:00,9996.5653
2025-06-05 08:00:00,9996.6653
2025-06-06 07:23:00,9996.4653
2025-06-06 08:33:00,9996.5653
2025-06-10 15:32:00,9995.5393
2025-06-10 15:42:00,9995.6393
2025-06-10 16:45:00,9995.8633
2025-06-11 09:21:00,9995.9803
2025-06-11 10:01:00,9995.7803
2025-06-11 10:18:00,9995.9523
2025-06-11 11:04:00,9996.1003
2025-06-11 12:04:00,9996.2363
2025-06-11 12:15:00,9996.3483
2025-06-11 12:31:00,9996.4483
2025-06-11 14:25:00,9996.5518
2025-06-11 18:26:00,9996.3518
2025-06-11 18:31:00,9996.4518
2025-06-12 09:45:00,9996.5518
2025-06-12 22:01:00,9996.6518
2025-06-13 07:12:00,9996.7518
2025-06-13 07:35:00,9996.5518
2025-06-13 11:55:00,9996.7408
2025-06-13 12:15:00,9996.8408
2025-06-13 13:40:00,9996.9408
2025-06-13 13:45:00,9996.7408
2025-06-13 15:05:00,9996.8408
2025-06-13 15:09:00,9996.9408
2025-06-13 15:30:00,9996.7408
2025-06-16 13:53:00,9996.8408
2025-06-16 14:20:00,9996.9408
2025-06-16 14:38:00,9996.7408
2025-06-16 14:58:00,9996.8408
2025-06-17 07:31:00,9996.6408
2025-06-17 14:01:00,9996.7408
2025-06-18 14:34:00,9996.5408
2025-06-19 09:38:00,9996.6408
2025-06-23 07:22:00,9996.7408
2025-06-23 18:30:00,9996.8408
2025-06-24 07:53:00,9996.6408
2025-06-24 12:38:00,9996.4408
2025-06-24 14:36:00,9996.8008
2025-06-25 07:12:00,9996.9008
2025-06-26 17:24:00,9996.7008
2025-06-30 11:19:00,9996.5008
2025-07-02 13:53:00,9996.3008
2025-07-02 14:26:00,9996.4313
2025-07-02 14:56:00,9996.2313
2025-07-03 08:38:00,9996.3313
2025-07-03 13:54:00,9996.4313
2025-07-04 08:01:00,9996.5313
2025-07-04 09:21:00,9996.3313
2025-07-04 12:50:00,9996.4313
2025-07-07 08:09:00,9996.5313
2025-07-07 08:47:00,9996.3313
2025-07-09 08:45:00,9996.4313
2025-07-09 13:03:00,9996.5313
2025-07-10 09:00:00,9996.6313
2025-07-10 09:58:00,9996.7313
2025-07-10 15:00:00,9996.8313
2025-07-11 13:44:00,9996.6313
2025-07-11 13:52:00,9996.7313
2025-07-11 14:30:00,9996.5313
2025-07-11 14:45:00,9996.6313
2025-07-14 07:33:00,9996.7313
2025-07-14 08:30:00,9996.8313
2025-07-14 15:50:00,9996.6313
2025-07-15 09:08:00,9996.4313
2025-07-15 18:37:00,9996.2313
2025-07-16 13:07:00,9996.4203
2025-07-16 16:47:00,9996.2203
2025-07-16 17:24:00,9996.3203
2025-07-18 08:34:00,9996.4203
2025-07-18 14:06:00,9996.5203
2025-07-21 15:19:00,9996.6203
2025-07-22 15:51:00,9996.7203
2025-07-22 17:05:00,9996.8643
2025-07-22 17:51:00,9996.9643
2025-07-23 14:50:00,9997.2043
2025-07-24 09:51:00,9997.3163
2025-07-24 11:59:00,9997.4163
2025-07-24 12:15:00,9997.5163
2025-07-25 08:28:00,9997.6163
2025-07-25 09:07:00,9997.7163
2025-07-25 14:45:00,9997.8468
2025-07-29 17:40:00,9997.6468
2025-07-30 09:52:00,9997.4468
2025-07-30 12:09:00,9997.2468
2025-07-31 09:40:00,9997.0468
2025-07-31 16:41:00,9996.8468
2025-07-31 18:21:00,9996.9468
2025-08-01 08:58:00,9997.0468
2025-08-01 09:16:00,9996.8468
2025-08-01 14:16:00,9996.9468
2025-08-01 16:53:00,9997.0468
2025-08-04 09:07:00,9997.1468
2025-08-04 14:55:00,9996.9468
2025-08-06 08:36:00,9996.7468
2025-08-06 13:57:00,9996.5468
2025-08-06 13:59:00,9996.6468
2025-08-07 09:34:00,9996.7468
2025-08-07 17:01:00,9996.8668
2025-08-08 05:26:00,9996.6668
2025-08-08 08:14:00,9996.7668
2025-08-08 09:26:00,9996.9908
2025-08-08 14:01:00,9997.1668
2025-08-08 14:28:00,9996.8698
2025-08-08 14:31:00,9996.9958
2025-08-10 22:00:00,9996.6258
2025-08-11 09:23:00,9996.4258
2025-08-12 13:34:00,9996.0458
2025-08-12 15:38:00,9996.1558
